fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,alcohol_sulphate_interaction
0.361285789,0.357742748,0.295594853,0.122091056,0.124917019,0.212943248,0.150163428,0.541219876,0.412917439,0.105146619,0.149756787,4,0.01574642
0.30893371,0.416568619,0.001034181,0.111271356,0.115299894,0.153837133,0.063832637,0.580213083,0.503937008,0.078153946,0.183422099,4,0.014335161
0.428816268,0.238044219,0.291928705,0.184809426,0.123203033,0.056708969,0.02368121,0.516553126,0.457107666,0.121546213,0.34601674,4,0.042057024
0.330414099,0.343199141,0.229937176,0.045965808,0.146633354,0.368832498,0.392681719,0.530088952,0.318333057,0.49277299,0.109419452,4,0.053918951
0.101949024,0.278356256,0.111599201,0.161097532,0.143841267,0.152677182,0.131588506,0.404261768,0.711806829,0.179881117,0.516303389,4,0.09287323
0.344213155,0.394080563,0.288360324,0.108877305,0.121696305,0.192564294,0.164649527,0.522097774,0.418613918,0.100814565,0.168306861,4,0.016967783
0.093731758,0.34066457,0.028027705,0.044247961,0.115278616,0.067644654,0.024734982,0.363347171,0.722338798,0.173652695,0.275698531,4,0.047875793
0.168141593,0.324115598,0,0.110151006,0.130678128,0.044705819,0.028365191,0.396382727,0.673267792,0.168379732,0.483696806,4,0.081444739
0.105570217,0.278511961,0.110235218,0.163900237,0.146459932,0.154598284,0.128857327,0.409936684,0.704646814,0.181378503,0.508958867,4,0.092314197
0.245646788,0.165322812,0.330970441,0.090919596,0.095616462,0.348249845,0.196627442,0.457843072,0.510476547,0.162064048,0.222828092,4,0.036112423
0.238964694,0.382306982,0.065795811,0.102390088,0.080654931,0.057818376,0.012086286,0.448543295,0.527109701,0.136142114,0.37167942,4,0.050601222
0.17384676,0.466647373,0,0.097958258,0.091662299,0.124457878,0.057270751,0.533222462,0.670801775,0.180299881,0.240251524,4,0.043317321
0.202628787,0.635473772,0.063088412,0.094883884,0.083006059,0.159279453,0.087611682,0.350609156,0.598193145,0.065428284,0.456787059,4,0.029886793
0.397179247,0.342640037,0.402598245,0.077586841,0.118153761,0.192567904,0.163881871,0.581546992,0.44623875,0.141750426,0.267362609,4,0.037898764
0.21395007,0.258530642,0,0.108785941,0.089527985,0.092240771,0.031178947,0.371526478,0.525089515,0.148056603,0.40362251,4,0.059758978
0.155923536,0.478586752,0.016193596,0.080343197,0.080133556,0.062819908,0.022827609,0.468111369,0.656540476,0.172513053,0.283523683,4,0.048911536
0.210493698,0.206459943,0.14570545,0.084882835,0.127293341,0.058854674,0.013251794,0.34993331,0.53880649,0.149700599,0.431315849,4,0.064568241
0.312203272,0.427361976,0,0.103856787,0.118917792,0.158858728,0.065575757,0.577076759,0.501740396,0.077844311,0.184615385,4,0.014371257
0.206395556,0.260788041,0,0.089041096,0.105353857,0.068757726,0.027280741,0.382659335,0.568111087,0.156396416,0.410420034,4,0.064188222
0.124678808,0.684728983,0.082278237,0.051673648,0.219414818,0.102633247,0.056850549,0.303664735,0.600451906,0.082114009,0.278742673,4,0.022888678
0.305485189,0.467905689,0.268267246,0.076529284,0.114679636,0.14084507,0.189167813,0.487308185,0.435799613,0.095008247,0.199389959,4,0.01894369
0.219118751,0.267676254,0.125182197,0.059449903,0.109514111,0.162265321,0.089618338,0.416297637,0.504880241,0.073057028,0.096614579,4,0.007058374
0.315627751,0.440614243,0,0.095905427,0.124085955,0.164308956,0.068310501,0.571962668,0.498693418,0.077844311,0.184615385,4,0.014371257
0.279646127,0.232620123,0.388999567,0.091951938,0.105634409,0.318662081,0.315812912,0.52349486,0.415747836,0.303293803,0.159615266,4,0.048410321
0.325000674,0.378358559,0.254501522,0.087003995,0.120302328,0.138693866,0.129230886,0.552414874,0.450502596,0.119211729,0.122137012,4,0.014560164
0.297568846,0.490032101,0.33411745,0.082191781,0.137185764,0.071128336,0.048322938,0.467334605,0.422537829,0.098052218,0.257114094,4,0.025210607
0.429358363,0.337303089,0.425108303,0.078772829,0.112661388,0.190129111,0.15898705,0.602523833,0.44487533,0.140713574,0.246051311,4,0.034622759
0.489122355,0.327391155,0.466914638,0.080975481,0.102460792,0.185599714,0.149896246,0.641482634,0.442343147,0.138787902,0.206471349,4,0.028655725
0.219596552,0.303534572,0.139519654,0.068493151,0.117871124,0.099898519,0.048316541,0.443692328,0.499905444,0.070744972,0.130240173,4,0.009213837
0.357318294,0.318905513,0.500174861,0.089925705,0.445518941,0.392621026,0.333000252,0.589612671,0.206620628,0.670773861,0.125010088,4,0.083853499
0.162483559,0.293172677,0.057542205,0.163486872,0.169052857,0.127224454,0.065400852,0.461557279,0.632501622,0.192795145,0.427741705,4,0.082466524
0.435649153,0.286107163,0.260572613,0.10763277,0.143333634,0.123544306,0.067039082,0.562512821,0.450842401,0.1117193,0.209228643,4,0.023374878
0.335266335,0.377105836,0.19804329,0.088254081,0.133498936,0.14084507,0.230823561,0.537267033,0.372157051,0.15156033,0.123076923,4,0.018653579
0.174743131,0.575060668,0.032951686,0.075342466,0.097443273,0.124795325,0.038376212,0.378212326,0.643345129,0.16133385,0.40542178,4,0.065408257
0.293987559,0.518684387,0.027794059,0.063658394,0.080600121,0.0515744,0.011744045,0.526734128,0.488767964,0.005724,0.113348568,4,0.000648807
0.316351105,0.317091672,0.525230796,0.082191781,0.148586144,0.073932746,0.050263588,0.564183818,0.457589352,0.141943808,0.260497098,4,0.03697595
0.654512763,0.349241904,0.499973295,0.034374614,0.098493038,0.070723438,0.070869544,0.575857409,0.260326156,0.161612682,0.307363629,4,0.04967386
0.168141593,0.31995464,0,0.100442105,0.135072951,0.037100186,0.02669558,0.39980233,0.682303223,0.170804881,0.480581423,4,0.082085653
0.202413273,0.372628893,0.057100421,0.08750072,0.088639013,0.060880134,0.015158862,0.427155954,0.575037051,0.14525405,0.344924371,4,0.050101662
0.300778738,0.282710561,0.305420093,0.069462354,0.109122701,0.339683075,0.352729641,0.52349486,0.378141774,0.378365186,0.136653872,4,0.051705068
0.488403117,0.269557788,0.267108742,0.089463154,0.146349815,0.070422535,0.032689656,0.568389801,0.450274499,0.118767157,0.252570116,4,0.029997035
0.264884385,0.327411898,0.481020967,0.079947525,0.15660846,0.083548388,0.06386014,0.529015561,0.459406909,0.143712575,0.297348635,4,0.042732738
0.381334733,0.34526787,0.39151463,0.077002878,0.120858123,0.193768729,0.166292008,0.57121831,0.446910077,0.142260957,0.277855972,4,0.039528056
0.259695523,0.173265523,0.369105901,0.544435833,0.066017871,0.04448632,0.154686051,0.412127061,0.431278366,0.137724551,0.524140289,4,0.072186986
0.168347019,0.498618909,0.030232132,0.078740624,0.080133556,0.056229046,0.021174072,0.455742615,0.645486511,0.176716207,0.315920304,4,0.055828238
0.238938053,0.233818185,0.123056722,0.060085678,0.096468053,0.29400563,0.136603405,0.411226164,0.516998138,0.105741099,0.160481115,4,0.016969449
0.235558244,0.545676838,0.030479704,0.083493405,0.122824634,0.154929577,0.179384033,0.450408023,0.485937183,0.14172393,0.161169459,4,0.022841569
0.651133276,0.195740138,0.461711618,0.209438768,0.091711895,0.312269885,0.141114577,0.555650252,0.277505963,0.132419808,0.173735238,4,0.023005987
0.317128947,0.462190831,0,0.101429585,0.130469121,0.19912081,0.091007125,0.597125635,0.52584148,0.103444042,0.18967474,4,0.019620722
0.609018732,0.327347853,0.435855731,0.049454648,0.111677261,0.070422535,0.060210231,0.573631574,0.312292407,0.149858265,0.292510232,4,0.043835076
0.364223166,0.343120664,0.293257742,0.122055512,0.125752545,0.211107905,0.139555939,0.552863436,0.4160849,0.109803071,0.135868362,4,0.014918763
0.248371411,0.381655077,0.062735318,0.103191572,0.078700489,0.054876322,0.010233989,0.440901353,0.499851135,0.120550532,0.376632218,4,0.045403214
0.291150844,0.27658505,0.372748752,0.099742956,0.110788919,0.2202456,0.204990344,0.537812208,0.452854286,0.17193056,0.154615036,4,0.02658305
0.334236708,0.359075397,0.336874802,0.076926383,0.126617262,0.184154818,0.163339139,0.544397048,0.448818898,0.138173605,0.264999634,4,0.036615955
0.283679461,0.372498254,0.07286289,0.031420311,0.104089252,0.187130831,0.152207029,0.487193679,0.336270215,0.456136113,0.118558727,4,0.054078917
0.512993912,0.237121538,0.448732482,0.084547233,0.089364528,0.183098592,0.131509343,0.588257554,0.421989985,0.123309749,0.168743262,4,0.020807689
0.506986686,0.422966448,0.374540946,0.12026808,0.121814548,0.165029882,0.203807134,0.722649753,0.484717635,0.158209635,0.296456064,4,0.046902206
0.466754152,0.26079509,0.24285312,0.095760132,0.152094515,0.070020687,0.028100523,0.567121781,0.47236606,0.114057198,0.246592788,4,0.028125682
0.033943442,0.25912361,0.165008905,0.082191781,0.083480382,0.089196304,0.174302455,0.25943128,0.852982536,0.139721744,0.679461303,4,0.094935518
0.354972229,0.563296173,0.11923173,0.068110062,0.112004951,0.065202526,0.050384306,0.448060763,0.431033396,0.071521371,0.203980903,4,0.014588994
0.28310108,0.466442803,0.011501623,0.066917586,0.116744087,0.067182641,0.026891262,0.478794554,0.465195828,0.088921184,0.196461039,4,0.017469548
0.213856564,0.384621229,0.083812024,0.175811072,0.088323893,0.153605801,0.059406444,0.404122667,0.520250422,0.119330518,0.405864652,4,0.048432039
0.326624153,0.544794296,0.038685621,0.061643836,0.089119829,0.048370155,0.02394732,0.4903339,0.467671762,0.028605338,0.141098541,4,0.004036171
0.455176472,0.515128219,0.249359307,0.151123763,0.14965718,0.152659681,0.259713819,0.747836407,0.523492032,0.176838531,0.417117169,4,0.073762387
0.255702342,0.287619302,0.508829919,0.146239893,0.146495526,0.028169014,0.011387433,0.49775004,0.45580144,0.142379381,0.350537514,4,0.049909314
0.061401946,0.276612793,0.126871934,0.129715205,0.11451966,0.131166291,0.16216995,0.340718827,0.791978654,0.163114644,0.598541181,4,0.097630832
0.25338791,0.445996788,0.002937329,0.068996118,0.120568113,0.07662816,0.035472889,0.482483586,0.473019159,0.100645303,0.196610774,4,0.019787951
0.330975793,0.369170834,0.300026458,0.079450243,0.123541441,0.163395187,0.147714399,0.548455236,0.448818898,0.129347655,0.196971922,4,0.025477856
0.342060638,0.398662033,0.287448195,0.107211315,0.121290237,0.189994916,0.166475934,0.51968686,0.41933213,0.10026838,0.170645653,4,0.017110363
0.359597751,0.341461705,0.320481813,0.111432135,0.127448019,0.215736238,0.152198841,0.549103926,0.422888329,0.12004899,0.196230754,4,0.023557304
0.445043613,0.247015305,0.270972248,0.148925083,0.134792058,0.062243244,0.025532487,0.537132612,0.463295596,0.118409019,0.305715862,4,0.036199515
0.262089085,0.441423252,0.002369487,0.068168563,0.119488301,0.069755074,0.022373598,0.486304093,0.470948355,0.094389529,0.199270927,4,0.018809089
0.230695543,0.342906848,0.097713456,0.068493151,0.118569057,0.091066223,0.040191661,0.457044528,0.491675877,0.078255068,0.151143272,4,0.011827727
0.419430444,0.319557349,0.383489101,0.067298253,0.156977626,0.284026604,0.168994859,0.561467586,0.465002333,0.194699395,0.285106634,4,0.055510089
0.244114777,0.186894251,0.285849698,0.164627025,0.125373703,0.038217456,0.006571314,0.355948828,0.515078978,0.146268735,0.48799021,4,0.071377711
0.379373755,0.534211298,0.047102552,0.057674729,0.106626435,0.052257116,0.04081723,0.486279762,0.438663427,0.083218249,0.189072996,4,0.015734324
0.164580808,0.492546108,0.025976313,0.079226448,0.080133556,0.058227083,0.021675346,0.459492235,0.648837549,0.17544201,0.306099183,4,0.053702656
0.172243884,0.629796695,0.020529657,0.090810016,0.119559081,0.190654101,0.054899085,0.337266821,0.661208796,0.137883131,0.430769231,4,0.05939581
0.316343827,0.505158545,0.032289044,0.058508159,0.084437542,0.042253521,0.011920234,0.536940051,0.4755722,0.028784382,0.128821942,4,0.00370806
0.33938822,0.29000331,0.402768124,0.088458077,0.161883413,0.047497447,0.018682678,0.543248029,0.468168816,0.130016779,0.271195096,4,0.035259913
0.36469154,0.350493862,0.29703804,0.124727014,0.125559506,0.217008564,0.147273653,0.545034468,0.411781071,0.106010803,0.146056307,4,0.015483546
0.241090657,0.160033331,0.269189307,0.080340635,0.093037951,0.370003765,0.163881258,0.430626714,0.532772888,0.137400921,0.238669409,4,0.032793397
0.34077251,0.366715879,0.272058349,0.096645281,0.122213414,0.166320455,0.133937725,0.552863436,0.436950444,0.116150195,0.12771475,4,0.014834093
0.297125611,0.510183704,0.024248059,0.06689675,0.086717316,0.066557496,0.019262065,0.531941176,0.489698672,0.014925195,0.122440874,4,0.001827454
0.316212747,0.468572848,0,0.109229828,0.131678993,0.218077098,0.10381125,0.615748962,0.544591097,0.119562563,0.192860293,4,0.023058871
0.23442869,0.510562022,0.020076464,0.071930901,0.122714081,0.1128376,0.118746071,0.448821923,0.476393005,0.128868429,0.176834849,4,0.022788429
0.206512558,0.196243848,0.230482295,0.083725658,0.146137887,0.043042063,0.003929233,0.341055584,0.548536071,0.148694853,0.457231808,4,0.067988016
0.42601836,0.351775107,0.399433624,0.063767038,0.12008341,0.16147861,0.144281295,0.551363261,0.395590159,0.148772492,0.307692308,4,0.045776151
0.279142278,0.454527137,0.003178847,0.075025027,0.112770642,0.065945286,0.023447948,0.487785779,0.467434887,0.112939892,0.263576934,4,0.02976835
0.179922298,0.415365865,0.026624393,0.082962467,0.113564881,0.034418872,0.021599011,0.415220922,0.661467252,0.178966945,0.435962472,4,0.078022872
0.140608227,0.453383607,0.000556352,0.081429655,0.080752756,0.070422535,0.024734982,0.480118592,0.670313507,0.167775719,0.246439155,4,0.041346506
0.194444159,0.588741488,0.04,0.071175733,0.118099497,0.1963426,0.221996569,0.395919792,0.512248978,0.154391101,0.171004547,4,0.02640158
0.249393622,0.679170888,0.094543195,0.141341088,0.117845571,0.069787899,0.030360361,0.410688684,0.626698737,0.147789569,0.434966773,4,0.064283552
0.244196229,0.673883934,0.088284782,0.141858398,0.122952493,0.076138396,0.026168997,0.408404727,0.63453355,0.158169096,0.430769231,4,0.06813438
0.204722198,0.275519839,0,0.073700891,0.093066038,0.068734719,0.020354523,0.341287315,0.499110643,0.102761408,0.355901667,4,0.036572956
0.310532012,0.462181913,0.003032942,0.088002417,0.128294412,0.167946147,0.081656416,0.555578514,0.49486892,0.084200777,0.182282352,4,0.015348316
0.250356359,0.436053316,0,0.069241024,0.118012899,0.070422535,0.021394328,0.487931896,0.483187938,0.099731357,0.202519756,4,0.02019757
0.535908229,0.324762794,0.49103842,0.077213055,0.097001406,0.171398086,0.137170736,0.653922763,0.422138852,0.140211784,0.197395937,4,0.027677236
0.213066313,0.262796476,0.174164158,0.105359363,0.118299156,0.103578929,0.064635308,0.448877603,0.510115758,0.068904735,0.098343856,4,0.006776357
0.295311108,0.52594451,0.030822567,0.061643836,0.077961907,0.042832794,0.008665767,0.520354369,0.486245904,0.002709054,0.110856028,4,0.000300315
0.343657563,0.218611928,0.393332185,0.320767799,0.074292354,0.056342881,0.040640608,0.432333681,0.429134537,0.138722727,0.512813445,4,0.07113888
0.17100848,0.53829908,0.038098955,0.285306093,0.108608098,0.300733572,0.13629086,0.423869612,0.653764767,0.108585951,0.425785258,4,0.046234297
0.369572233,0.411678858,0.109392949,0.066956972,0.121768439,0.08786391,0.127985156,0.560493643,0.400286796,0.139599391,0.164413872,4,0.022952076
0.340534889,0.275408235,0.379217698,0.21684264,0.097266685,0.115981557,0.096749433,0.478708371,0.437469863,0.140835674,0.425955065,4,0.059989669
0.238603919,0.431848861,0.067088918,0.099619583,0.077766638,0.052237913,0.012658008,0.450334562,0.538319862,0.147424991,0.384615385,4,0.05670192
0.245723096,0.165411403,0.332005185,0.091096778,0.095659649,0.347885498,0.197175893,0.458298907,0.510103116,0.16247712,0.222562773,4,0.036161358
0.264521742,0.437110951,0,0.071108484,0.121262768,0.082971223,0.027497928,0.498345221,0.475447548,0.093521924,0.198041853,4,0.018521255
0.478930132,0.263861638,0.874522924,0.189769646,0.77653075,0.415828156,0.205227316,0.672610116,0.060055417,0.789324622,0.161416415,4,0.127409951
0.218568147,0.208772932,0.216982006,0.071401028,0.106229963,0.226288068,0.097575102,0.42157052,0.525182682,0.087844621,0.162049637,4,0.014235189
0.295883922,0.439017195,0.015093024,0.057645743,0.098528556,0.085031121,0.039066482,0.479305398,0.396539087,0.302186346,0.258962413,4,0.078254905
0.230735296,0.288420214,0.152929162,0.096224148,0.112627744,0.049467344,0.007153225,0.39799621,0.526983556,0.140499735,0.422139892,4,0.059310543
0.23117296,0.290085688,0.151527906,0.096449975,0.112022271,0.049583438,0.007211478,0.399025032,0.526594138,0.140351663,0.42150584,4,0.059159046
0.28319555,0.50173675,0.022508228,0.063354286,0.087634172,0.049288049,0.01059683,0.514693954,0.484256288,0.023925818,0.130743913,4,0.003128155
0.344312928,0.206691922,0.396294433,0.342578874,0.069470664,0.043826339,0.028864886,0.42260089,0.427385177,0.138279276,0.531042665,4,0.073432195
0.265614941,0.49458176,0.01582126,0.176758708,0.122095618,0.056338028,0.026211569,0.499606299,0.497945935,0.146214815,0.4,4,0.058485926
0.332142162,0.492931067,0.011995241,0.086307889,0.097716301,0.055401295,0.028268551,0.493132191,0.455121857,0.148107592,0.386698393,4,0.057272968
0.278817598,0.502069305,0.014978705,0.083911402,0.12729727,0.163739893,0.124922871,0.508435728,0.490165864,0.109236806,0.173093304,4,0.01890816
0.183317045,0.68623583,0.095397126,0.100242472,0.189623906,0.069303872,0.032586615,0.359873906,0.615424018,0.1286021,0.331630397,4,0.042648365
0.67240896,0.303153957,0.496035575,0.118422721,0.097835655,0.182096476,0.102891086,0.581154484,0.253599331,0.154554925,0.258899386,4,0.040014175
0.367444896,0.562354202,0.04601061,0.063829803,0.107040115,0.065328203,0.047909946,0.456743905,0.445342635,0.066823806,0.184615385,4,0.012336703
0.316102872,0.458776123,0.002803754,0.08648059,0.12371083,0.157167236,0.064727023,0.56343061,0.495327099,0.070569101,0.177426271,4,0.012520812
0.58279165,0.269375815,0.422500993,0.205209693,0.107503577,0.30707998,0.148177478,0.576532381,0.302837926,0.130948817,0.168218865,4,0.022028061
0.432706866,0.288384412,0.262386132,0.108667883,0.14257674,0.128227101,0.070456785,0.562068984,0.448938444,0.11153831,0.20597361,4,0.022973948
0.386672692,0.498433174,0.044353286,0.053908611,0.108003363,0.04838491,0.035959869,0.5234211,0.43649865,0.099680922,0.193302637,4,0.019268585
0.31502618,0.532817279,0.27,0.080814926,0.124193378,0.09583216,0.088483512,0.454796378,0.414197343,0.085036053,0.239968589,4,0.020405982
0.367521774,0.340445611,0.287073914,0.125307813,0.127859014,0.215421701,0.153384404,0.550792778,0.403897171,0.113413647,0.136653694,4,0.015498394
0.196606934,0.540453062,0.059278055,0.075540259,0.080374606,0.042456886,0.017820907,0.430342316,0.619659709,0.185109979,0.384837522,4,0.071237266
0.540625868,0.312609795,0.49,0.099375806,0.096828047,0.200766674,0.145615096,0.6553204,0.420366899,0.138350516,0.184615385,4,0.025541634
0.254400279,0.406365203,0.020221481,0.111775429,0.121044302,0.070422535,0.036385387,0.500872437,0.480402158,0.097321967,0.172778776,4,0.01681517
0.264660354,0.200980556,0.45506795,0.112557277,0.103917533,0.278216866,0.259199903,0.526823128,0.455800571,0.210020554,0.177641385,4,0.037308342
0.367649958,0.204229184,0.370920626,0.320069565,0.079520105,0.035848426,0.016703125,0.438982131,0.43378328,0.133371351,0.49792428,4,0.066408834
0.321219801,0.491164844,0.009122297,0.087237596,0.09887944,0.05757423,0.027648266,0.486913025,0.458075123,0.144970463,0.382445939,4,0.055443365
0.252233434,0.378693409,0.039809757,0.15370239,0.121861843,0.070422535,0.051093898,0.513097131,0.488114077,0.098788155,0.146409943,4,0.014463568
0.309292687,0.460271955,0.250998527,0.078596143,0.118677361,0.14084507,0.21148488,0.488216994,0.416238853,0.105465284,0.193459839,4,0.020403297
0.177418891,0.632967568,0.025402789,0.094481553,0.119803145,0.182417822,0.05283274,0.342383251,0.659290241,0.139342152,0.430769231,4,0.060024312
0.167636122,0.371235245,0.005140635,0.231311831,0.081418696,0.143258514,0.051690105,0.361209022,0.561303865,0.141486825,0.516046995,4,0.073013851
0.213783146,0.258961289,0,0.109238121,0.089475502,0.092417882,0.031245599,0.371459541,0.525213284,0.148018953,0.404057795,4,0.059808212
0.220712993,0.363816029,0.038426642,0.081784714,0.085077676,0.04998524,0.009006898,0.380728839,0.486179214,0.083120578,0.349919387,4,0.029085502
0.28152258,0.39059472,0.022416069,0.029879523,0.101376996,0.104168772,0.046908761,0.485404196,0.349997175,0.410039608,0.132369495,4,0.054276736
0.160540115,0.317683309,0.002863223,0.084465168,0.137684386,0.032201723,0.024734982,0.399683549,0.695919395,0.173652695,0.456366601,4,0.07924929
0.327922661,0.347593651,0.199447393,0.043745375,0.114721851,0.353744072,0.390701519,0.524144032,0.332449155,0.455516071,0.108542472,4,0.04944284
0.239900068,0.386061012,0.075403692,0.135497156,0.081305252,0.094392201,0.029695026,0.437459663,0.510319322,0.126882911,0.392928758,4,0.049855945
0.341485299,0.426409202,0.014351355,0.087472227,0.113395072,0.114503226,0.050926365,0.581290432,0.478511379,0.095031563,0.190135137,4,0.018068839
0.22947889,0.468437883,0.031638933,0.209432915,0.125466463,0.056338028,0.021444825,0.497188731,0.522060347,0.140924807,0.39641879,4,0.055865241
0.174349682,0.360696026,0,0.216059594,0.077077112,0.134258084,0.046991116,0.355646587,0.554452007,0.139124779,0.506888137,4,0.0705207
0.695001281,0.234167499,0.487612905,0.245112451,0.097205586,0.3505201,0.151810279,0.589112935,0.246171943,0.143261186,0.184035524,4,0.026365147
0.088956832,0.616438356,0.021378086,0.053378679,0.08462574,0.406011995,0.178804174,0.293345248,0.736623893,0.109334341,0.373212845,4,0.04080498
0.296229482,0.396903171,0.017440783,0.137960178,0.117011768,0.136506215,0.067456003,0.57147976,0.503937008,0.083066103,0.164491404,4,0.01366366
0.206181328,0.331959275,0.080366382,0.159290871,0.133039634,0.122040448,0.050894063,0.477150746,0.55291204,0.168981012,0.392589524,4,0.066340175
0.270380819,0.469502436,0.011647744,0.065833848,0.103347727,0.059485687,0.015713666,0.501935676,0.478555246,0.05861,0.164160788,4,0.009621464
0.162397958,0.292841412,0.058412769,0.164613172,0.169488866,0.128723077,0.066016091,0.462430826,0.631587644,0.193084754,0.426997633,4,0.082446733
0.30792162,0.466371822,0.026536427,0.094704256,0.091306702,0.056338028,0.023399167,0.479094662,0.469713722,0.144749573,0.39575989,4,0.057286075
0.508246419,0.097136155,0.380341105,0.084682358,0.076984403,0.174135553,0.10319622,0.456005736,0.375805107,0.101048004,0.151923333,4,0.01535155
0.198735018,0.660044976,0.05457057,0.081571983,0.085126529,0.161302148,0.086100942,0.344426512,0.611999401,0.066382551,0.458754139,4,0.03045327
0.187580826,0.529632325,0.051966333,0.076259551,0.080133556,0.046025196,0.018614095,0.436593539,0.628372966,0.183223453,0.366076154,4,0.067073737
0.321403397,0.408882902,0.322168136,0.075342466,0.122231742,0.173501181,0.185027676,0.513147632,0.442199149,0.121058764,0.268890396,4,0.032551539
0.167141703,0.30360477,0.09,0.205479452,0.164947545,0.186221875,0.086772063,0.468727252,0.58271041,0.183674871,0.403411586,4,0.074096571
0.226761212,0.286115325,0.137023592,0.158356746,0.120365966,0.090501265,0.071197245,0.48410024,0.507678713,0.081877987,0.095963051,4,0.007857261
0.269110266,0.48783825,0.016692873,0.095297198,0.119372172,0.154929577,0.127013562,0.509371525,0.494079012,0.112829374,0.171774713,4,0.019381233
0.383775611,0.441081611,0.03591661,0.050042837,0.111206191,0.045129148,0.027547104,0.572638144,0.437089951,0.122692074,0.2,4,0.024538415
0.345720291,0.361737597,0.276531143,0.102006508,0.122960124,0.175770021,0.135123095,0.552863436,0.432548087,0.114811035,0.129435055,4,0.014860573
0.338706097,0.449459145,0.010105729,0.078658498,0.123908054,0.136988887,0.059958591,0.57125761,0.480148458,0.089946981,0.188502203,4,0.016955204
0.174552928,0.378366395,0.021734426,0.226260449,0.079559983,0.154450345,0.057149974,0.359540213,0.55144902,0.131940273,0.497069918,4,0.065583541
0.412507294,0.539550208,0.127746567,0.168360727,0.148958257,0.229436715,0.245641892,0.779405261,0.599438381,0.205716589,0.349384511,4,0.07187419
0.215347397,0.271645265,0.019972323,0.114880479,0.092190175,0.109511516,0.040030815,0.37558987,0.521432399,0.141727616,0.391443529,4,0.055478358
0.168141593,0.495813203,0.024841039,0.306605825,0.105537166,0.280794588,0.128469737,0.404225338,0.64381457,0.107974803,0.446642956,4,0.048226185
0.173938345,0.502280797,0.054137583,0.068650208,0.086658228,0.047758138,0.019048862,0.416028702,0.642050243,0.183288456,0.360564441,4,0.0660873
0.442350106,0.308268623,0.33992781,0.106696002,0.154969482,0.301672876,0.146381601,0.568777604,0.436396722,0.167556602,0.164787567,4,0.027611245
0.336283186,0.363911234,0.280778049,0.081726185,0.131659509,0.170928931,0.20607855,0.538770849,0.408455699,0.149293551,0.221659419,4,0.033092322
0.152049349,0.617889309,0.001815764,0.075549745,0.117419399,0.223220934,0.064352789,0.316667619,0.667385024,0.129561959,0.431700392,4,0.055931948
0.262420348,0.280419922,0.500654623,0.163038446,0.14025633,0.028169014,0.011593775,0.491190252,0.453502425,0.14202971,0.365810045,4,0.051955895
0.349177234,0.521116417,0.028808562,0.073255582,0.115081139,0.10409338,0.056419792,0.498170276,0.464305522,0.070944057,0.184615385,4,0.013097364
0.166306491,0.3079669,0.018662988,0.113186514,0.149580795,0.060296223,0.037924373,0.422544848,0.673319698,0.179861273,0.460971805,4,0.082910976
0.303414199,0.494621019,0.27,0.076321248,0.115431081,0.132794241,0.181215234,0.470210814,0.429695223,0.088964657,0.219781607,4,0.019552795
0.156950257,0.581180456,0.011030686,0.166005637,0.116075529,0.256424467,0.093487135,0.352157185,0.666396145,0.120727858,0.430769231,4,0.052005847
0.222240101,0.656548361,0.090282829,0.124062544,0.108128025,0.152141126,0.055537708,0.444962102,0.622269944,0.152948648,0.415819736,4,0.063599066
0.185553254,0.590289784,0.04,0.069111338,0.114577274,0.216860553,0.22519164,0.389096578,0.528070587,0.150781501,0.179505619,4,0.027066127
0.282644892,0.37587497,0.034984311,0.166498451,0.118842269,0.11797432,0.071330457,0.562141244,0.503937008,0.088318656,0.144248872,4,0.012739867
0.315978729,0.441972479,0,0.095090485,0.124615644,0.164867555,0.068590787,0.571438521,0.498381131,0.077844311,0.184615385,4,0.014371257
0.244876634,0.341632614,0.019934105,0.054839654,0.106888745,0.173368616,0.091639946,0.433611852,0.48813709,0.09182952,0.128441675,4,0.011794737
0.244487921,0.493900438,0.017810721,0.206736888,0.130731008,0.056338028,0.025508579,0.503988372,0.512044478,0.145023521,0.4,4,0.058009408
0.250481474,0.494093723,0.017246328,0.198232338,0.128281223,0.056338028,0.025708011,0.502745216,0.508044843,0.14536148,0.4,4,0.058144592
0.36589269,0.318253606,0.516748676,0.082191781,0.136124933,0.100215371,0.073042425,0.587973611,0.453582052,0.140927985,0.242227917,4,0.034136692
0.468330221,0.260812911,0.240429191,0.096135383,0.151740738,0.071530775,0.029077392,0.567442685,0.471990351,0.113729622,0.245383504,4,0.027907373
0.323368251,0.492681007,0.294327556,0.080340369,0.127329393,0.114964077,0.090635328,0.474881257,0.420090794,0.100018334,0.262788073,4,0.026283625
0.255834215,0.437665948,0.00072587,0.068617443,0.120291219,0.071956063,0.024728166,0.486826944,0.472583833,0.097003678,0.199162458,4,0.019319491
0.316894347,0.436738049,0.233818776,0.081537881,0.123337978,0.14084507,0.220590755,0.501461296,0.401020569,0.119610289,0.173637049,4,0.020768778
0.319853815,0.410447585,0.262855063,0.080236258,0.118293781,0.14084507,0.150919172,0.530224171,0.444322736,0.111212387,0.149431349,4,0.016618617
0.350719278,0.359952619,0.234860157,0.105800806,0.131821205,0.1753087,0.202025552,0.542428539,0.381471793,0.136152354,0.129351071,4,0.017611453
